City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"TANGER, Helen",Women,NED,Netherlands,W,Silver
Beijing,2008,Rowing,Rowing,lightweight double sculls (2x),"VAN EUPEN, Marit",Women,NED,Netherlands,W,Gold
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"DEKKER, Femke",Women,NED,Netherlands,W,Silver
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"REPELAER VAN DRIEL, Roline",Women,NED,Netherlands,W,Silver
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"SMULDERS, Marlies",Women,NED,Netherlands,W,Silver
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"WORKEL, Ester",Women,NED,Netherlands,W,Silver
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"KINGMA, Nienke",Women,NED,Netherlands,W,Silver
Beijing,2008,Sailing,Sailing,Yngling - Keelboat,"BES, Annemieke",Women,NED,Netherlands,W,Silver
Beijing,2008,Sailing,Sailing,Yngling - Keelboat,"WITTEVEEN, Merel",Women,NED,Netherlands,W,Silver
Beijing,2008,Sailing,Sailing,Yngling - Keelboat,"MULDER, Mandy",Women,NED,Netherlands,W,Silver
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"DE KONING, Marcelien",Women,NED,Netherlands,W,Silver
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"BERKHOUT, Lobke",Women,NED,Netherlands,W,Silver
Beijing,2008,Athletics,Athletics,1500m,"WILLIS, Nicholas",Men,NZL,New Zealand,M,Silver
Beijing,2008,Athletics,Athletics,shot put,"VILI, Valerie",Women,NZL,New Zealand,W,Gold
Beijing,2008,Cycling,Cycling Track,Team Pursuit (4000m),"BEWLEY, Sam",Men,NZL,New Zealand,M,Bronze
Beijing,2008,Cycling,Cycling Track,Team Pursuit (4000m),"RYAN, Marc",Men,NZL,New Zealand,M,Bronze
Beijing,2008,Cycling,Cycling Track,Team Pursuit (4000m),"SERGENT, Jesse",Men,NZL,New Zealand,M,Bronze
Beijing,2008,Cycling,Cycling Track,Individual Pursuit,"ROULSTON, Hayden",Men,NZL,New Zealand,M,Silver
Beijing,2008,Cycling,Cycling Track,Team Pursuit (4000m),"ROULSTON, Hayden",Men,NZL,New Zealand,M,Bronze
Beijing,2008,Rowing,Rowing,single sculls (1x),"DRYSDALE, Mahe",Men,NZL,New Zealand,M,Bronze
Beijing,2008,Rowing,Rowing,coxless pair (2-),"TWADDLE, Nathan",Men,NZL,New Zealand,M,Bronze
Beijing,2008,Rowing,Rowing,double sculls (2x),"EVERS-SWINDELL, Georgina",Women,NZL,New Zealand,W,Gold
Beijing,2008,Rowing,Rowing,coxless pair (2-),"BRIDGEWATER, George",Men,NZL,New Zealand,M,Bronze
Beijing,2008,Rowing,Rowing,double sculls (2x),"EVERS-SWINDELL, Caroline",Women,NZL,New Zealand,W,Gold
Beijing,2008,Sailing,Sailing,RS:X - Windsurfer,"ASHLEY, Tom",Men,NZL,New Zealand,M,Gold
Beijing,2008,Triathlon,Triathlon,Individual,"DOCHERTY, Bevan",Men,NZL,New Zealand,M,Bronze
Beijing,2008,Athletics,Athletics,4x100m relay,"OSAYOMI, Oludamola",Women,NGR,Nigeria,W,Bronze
Beijing,2008,Athletics,Athletics,4x100m relay,"ISMAILA, Halimat",Women,NGR,Nigeria,W,Bronze
Beijing,2008,Athletics,Athletics,4x100m relay,"IDOKO, Franca",Women,NGR,Nigeria,W,Bronze
Beijing,2008,Athletics,Athletics,long jump,"OKAGBARE, Blessing",Women,NGR,Nigeria,W,Bronze
Beijing,2008,Athletics,Athletics,4x100m relay,"KEMASUODE, Gloria",Women,NGR,Nigeria,W,Bronze
Beijing,2008,Football,Football,football,"JAMES, Monday",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"KAITA, Sani",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"OGBUKE OBASI, Chinedu",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"AMBROSE, Efe",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"ADEFEMI, Olubayo",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"EKPO, Emmanuel",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"APAM, Onyekachi",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"ANICHEBE, Victor",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"OLUFEMI, Oladapo",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"EZENWA, Ikechukwu",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"ODEMWINGIE, Peter",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"AJILORE, Ebenezer",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"VANZEKIN, Ambruse",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"ADELEYE, Dele",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"ISAAC, Promise",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"OKORONKWO, Solomon",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"OKONKWO, Chibuzor",Men,NGR,Nigeria,M,Silver
Beijing,2008,Football,Football,football,"OBINNA, Victor",Men,NGR,Nigeria,M,Silver
Beijing,2008,Taekwondo,Taekwondo,+ 80 kg,"CHUKWUMERIJE, Chika Yagazie",Men,NGR,Nigeria,M,Bronze
Beijing,2008,Aquatics,Swimming,200m breaststroke,"NORDENSTAM, Sara",Women,NOR,Norway,W,Bronze
Beijing,2008,Aquatics,Swimming,100m breaststroke,"OEN, Alexander Dale",Men,NOR,Norway,M,Silver
Beijing,2008,Athletics,Athletics,javelin throw,"THORKILDSEN, Andreas",Men,NOR,Norway,M,Gold
Beijing,2008,Athletics,Athletics,20km race walk,"PLATZER, Kjersti Tysse",Women,NOR,Norway,W,Silver
Beijing,2008,Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),"LARSEN, Eirik Veraas",Men,NOR,Norway,M,Silver
Beijing,2008,Handball,Handball,handball,"BREIVANG, Karoline Dyhre",Women,NOR,Norway,W,Gold
Beijing,2008,Handball,Handball,handball,"AAMODT, Ragnhild",Women,NOR,Norway,W,Gold
Beijing,2008,Handball,Handball,handball,"LUNDE, Kristine",Women,NOR,Norway,W,Gold
Beijing,2008,Handball,Handball,handball,"SNORROEGGEN, Goeril",Women,NOR,Norway,W,Gold
Beijing,2008,Handball,Handball,handball,"LYBEKK, Else Marthe Soerlie",Women,NOR,Norway,W,Gold
Beijing,2008,Handball,Handball,handball,"NOESTVOLD, Tonje",Women,NOR,Norway,W,Gold
Beijing,2008,Handball,Handball,handball,"GRIMSBOE, Kari Aalvik",Women,NOR,Norway,W,Gold
Beijing,2008,Handball,Handball,handball,"JOHANSEN, Kari Mette",Women,NOR,Norway,W,Gold
Beijing,2008,Handball,Handball,handball,"HARALDSEN, Katrine Lunde",Women,NOR,Norway,W,Gold
Beijing,2008,Handball,Handball,handball,"LARSEN, Tonje",Women,NOR,Norway,W,Gold
Beijing,2008,Handball,Handball,handball,"NYBERG, Katja",Women,NOR,Norway,W,Gold
Beijing,2008,Handball,Handball,handball,"HAMMERSENG, Gro",Women,NOR,Norway,W,Gold
Beijing,2008,Handball,Handball,handball,"FRAFJORD, Marit Malm",Women,NOR,Norway,W,Gold
Beijing,2008,Handball,Handball,handball,"RIEGELHUTH, Linn-Kristin",Women,NOR,Norway,W,Gold
Beijing,2008,Rowing,Rowing,single sculls (1x),"TUFTE, Olaf",Men,NOR,Norway,M,Gold
Beijing,2008,Shooting,Shooting,skeet (125 targets),"BROVOLD, Tore",Men,NOR,Norway,M,Silver
Beijing,2008,Taekwondo,Taekwondo,+ 67 kg,"SOLHEIM, Nina",Women,NOR,Norway,W,Silver
Beijing,2008,Athletics,Athletics,long jump,"SALADINO ARANDA, Irving Jahir",Men,PAN,Panama,M,Gold
Beijing,2008,Athletics,Athletics,discus throw,"MALACHOWSKI, Piotr",Men,POL,Poland,M,Silver
Beijing,2008,Athletics,Athletics,shot put,"MAJEWSKI, Tomasz",Men,POL,Poland,M,Gold
Beijing,2008,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"KONIECZNA, Aneta",Women,POL,Poland,W,Silver
Beijing,2008,Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),"MIKOLAJCZYK, Beata",Women,POL,Poland,W,Silver
Beijing,2008,Cycling,Mountain Bike,cross-country,"WLOSZCZOWSKA, Maja",Women,POL,Poland,W,Silver
Beijing,2008,Fencing,Fencing,épée team,"MOTYKA, Tomasz",Men,POL,Poland,M,Silver
Beijing,2008,Fencing,Fencing,épée team,"ZAWROTNIAK, Radoslaw",Men,POL,Poland,M,Silver
Beijing,2008,Fencing,Fencing,épée team,"ANDRZEJUK, Robert",Men,POL,Poland,M,Silver
Beijing,2008,Fencing,Fencing,épée team,"WIERCIOCH, Adam",Men,POL,Poland,M,Silver
Beijing,2008,Gymnastics,Artistic G.,vault,"BLANIK, Leszek",Men,POL,Poland,M,Gold
Beijing,2008,Rowing,Rowing,lightweight coxless four (4-),"PAWLOWSKI, Lukasz",Men,POL,Poland,M,Silver
Beijing,2008,Rowing,Rowing,quadruple sculls without coxswain (4x),"KOLBOWICZ, Marek",Men,POL,Poland,M,Gold
Beijing,2008,Rowing,Rowing,lightweight coxless four (4-),"RANDA, Pawel",Men,POL,Poland,M,Silver
Beijing,2008,Rowing,Rowing,lightweight coxless four (4-),"PAWELCZAK, Bartlomiej",Men,POL,Poland,M,Silver
Beijing,2008,Rowing,Rowing,lightweight coxless four (4-),"BERNATAJTYS, Milosz",Men,POL,Poland,M,Silver
Beijing,2008,Rowing,Rowing,quadruple sculls without coxswain (4x),"WASIELEWSKI, Konrad",Men,POL,Poland,M,Gold
Beijing,2008,Rowing,Rowing,quadruple sculls without coxswain (4x),"KOROL, Adam",Men,POL,Poland,M,Gold
Beijing,2008,Rowing,Rowing,quadruple sculls without coxswain (4x),"JELINSKI, Michal",Men,POL,Poland,M,Gold
Beijing,2008,Weightlifting,Weightlifting,94kg,"KOLECKI, Szymon",Men,POL,Poland,M,Silver
Beijing,2008,Wrestling,Wrestling Free.,63 - 72kg,"WIESZCZEK, Agnieszka",Women,POL,Poland,W,Bronze
Beijing,2008,Athletics,Athletics,triple jump,"EVORA, Nelson",Men,POR,Portugal,M,Gold
Beijing,2008,Triathlon,Triathlon,Individual,"FERNANDES, Vanessa",Women,POR,Portugal,W,Silver
Beijing,2008,Athletics,Athletics,marathon,"TOMESCU, Constantina",Women,ROU,Romania,W,Gold
Beijing,2008,Fencing,Fencing,épée individual,"BRANZA, Ana Maria",Women,ROU,Romania,W,Silver
Beijing,2008,Fencing,Fencing,sabre individual,"COVALIU, Mihai",Men,ROU,Romania,M,Bronze
Beijing,2008,Gymnastics,Artistic G.,team competition,"DRAGOI, Gabriela",Women,ROU,Romania,W,Bronze
Beijing,2008,Gymnastics,Artistic G.,team competition,"NISTOR, Steliana",Women,ROU,Romania,W,Bronze
Beijing,2008,Gymnastics,Artistic G.,team competition,"IZBASA, Sandra",Women,ROU,Romania,W,Bronze
Beijing,2008,Gymnastics,Artistic G.,team competition,"TAMIRJAN, Anamaria",Women,ROU,Romania,W,Bronze
Beijing,2008,Gymnastics,Artistic G.,floor exercises,"IZBASA, Sandra",Women,ROU,Romania,W,Gold
Beijing,2008,Gymnastics,Artistic G.,team competition,"GRIGORE, Andreea",Women,ROU,Romania,W,Bronze
Beijing,2008,Gymnastics,Artistic G.,team competition,"ACATRINEI, Andreea",Women,ROU,Romania,W,Bronze
Beijing,2008,Judo,Judo,- 48 kg,"DUMITRU, Alina Alexandra",Women,ROU,Romania,W,Gold
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"BARABAS, Eniko",Women,ROU,Romania,W,Bronze
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"SUSANU, Viorica",Women,ROU,Romania,W,Bronze
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"IGNAT, Doina",Women,ROU,Romania,W,Bronze
Beijing,2008,Rowing,Rowing,pair without coxswain (2-),"SUSANU, Viorica",Women,ROU,Romania,W,Gold
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"PAPUC, Ioana Cristina",Women,ROU,Romania,W,Bronze
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"GEORGESCU, Elena",Women,ROU,Romania,W,Bronze
Beijing,2008,Rowing,Rowing,pair without coxswain (2-),"ANDRUNACHE, Georgeta",Women,ROU,Romania,W,Gold
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"ANDRUNACHE, Georgeta",Women,ROU,Romania,W,Bronze
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"SERBAN, Rodica Maria",Women,ROU,Romania,W,Bronze
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"MUSAT, Simona Dumitrita",Women,ROU,Romania,W,Bronze
Beijing,2008,Rowing,Rowing,eight with coxswain (8+),"BURCICA, Constanta",Women,ROU,Romania,W,Bronze
Beijing,2008,Aquatics,Diving,synchronized diving 10m platform,"DOBROSKOK, Dmitriy",Men,RUS,Russia,M,Bronze
Beijing,2008,Aquatics,Diving,synchronized diving 3m springboard,"POZDNYAKOVA, Anastasia",Women,RUS,Russia,W,Silver
Beijing,2008,Aquatics,Diving,synchronized diving 3m springboard,"SAUTIN, Dmitry",Men,RUS,Russia,M,Silver
Beijing,2008,Aquatics,Diving,synchronized diving 3m springboard,"KUNAKOV, Yuriy",Men,RUS,Russia,M,Silver
Beijing,2008,Aquatics,Diving,synchronized diving 10m platform,"GALPERIN, Gleb",Men,RUS,Russia,M,Bronze
Beijing,2008,Aquatics,Diving,3m springboard,"PAKHALINA, Julia",Women,RUS,Russia,W,Silver
Beijing,2008,Aquatics,Diving,10m platform,"GALPERIN, Gleb",Men,RUS,Russia,M,Bronze
Beijing,2008,Aquatics,Diving,synchronized diving 3m springboard,"PAKHALINA, Julia",Women,RUS,Russia,W,Silver
Beijing,2008,Aquatics,Swimming,100m backstroke,"VYATCHANIN, Arkady",Men,RUS,Russia,M,Bronze
Beijing,2008,Aquatics,Swimming,marathon 10km,"ILCHENKO, Larisa",Women,RUS,Russia,W,Gold
Beijing,2008,Aquatics,Swimming,200m backstroke,"VYATCHANIN, Arkady",Men,RUS,Russia,M,Bronze
Beijing,2008,Aquatics,Swimming,4x200m freestyle relay,"LOBINTSEV, Nikita",Men,RUS,Russia,M,Silver
Beijing,2008,Aquatics,Swimming,4x200m freestyle relay,"IZOTOV, Danila",Men,RUS,Russia,M,Silver
Beijing,2008,Aquatics,Swimming,4x200m freestyle relay,"SUKHORUKOV, Alexander",Men,RUS,Russia,M,Silver
Beijing,2008,Aquatics,Swimming,4x200m freestyle relay,"POLISHCHUK, Mikhail",Men,RUS,Russia,M,Silver
Beijing,2008,Aquatics,Swimming,4x200m freestyle relay,"LAGUNOV, Evgeniy",Men,RUS,Russia,M,Silver
Beijing,2008,Aquatics,Synchronized S.,team,"OVCHINNIKOVA, Elena",Women,RUS,Russia,W,Gold
Beijing,2008,Aquatics,Synchronized S.,team,"ROMASHINA, Svetlana",Women,RUS,Russia,W,Gold
Beijing,2008,Aquatics,Synchronized S.,team,"SHORINA, Anna",Women,RUS,Russia,W,Gold
Beijing,2008,Aquatics,Synchronized S.,team,"ISHCHENKO, Natalia",Women,RUS,Russia,W,Gold
Beijing,2008,Aquatics,Synchronized S.,team,"GROMOVA, Maria",Women,RUS,Russia,W,Gold
Beijing,2008,Aquatics,Synchronized S.,team,"KHASYANOVA, Elvira",Women,RUS,Russia,W,Gold
Beijing,2008,Aquatics,Synchronized S.,team,"KUZHELA, Olga",Women,RUS,Russia,W,Gold
Beijing,2008,Aquatics,Synchronized S.,team,"DAVYDOVA, Anastasia",Women,RUS,Russia,W,Gold
Beijing,2008,Aquatics,Synchronized S.,duet,"ERMAKOVA, Anastasia",Women,RUS,Russia,W,Gold
Beijing,2008,Aquatics,Synchronized S.,team,"ERMAKOVA, Anastasia",Women,RUS,Russia,W,Gold
Beijing,2008,Aquatics,Synchronized S.,duet,"DAVYDOVA, Anastasia",Women,RUS,Russia,W,Gold
Beijing,2008,Archery,Archery,individual (FITA Olympic round - 70m),"BADENOV, Bair",Men,RUS,Russia,M,Bronze
Beijing,2008,Athletics,Athletics,4x400m relay,"KAPACHINSKAYA, Anastasia",Women,RUS,Russia,W,Silver
Beijing,2008,Athletics,Athletics,4x100m relay,"POLYAKOVA, Evgeniya",Women,RUS,Russia,W,Gold
Beijing,2008,Athletics,Athletics,triple jump,"LEBEDEVA, Tatyana",Women,RUS,Russia,W,Silver
Beijing,2008,Athletics,Athletics,long jump,"LEBEDEVA, Tatyana",Women,RUS,Russia,W,Silver
Beijing,2008,Athletics,Athletics,4x400m relay,"ALEXEEV, Denis",Men,RUS,Russia,M,Bronze
Beijing,2008,Athletics,Athletics,high jump,"RYBAKOV, Yaroslav",Men,RUS,Russia,M,Bronze
Beijing,2008,Athletics,Athletics,heptathlon,"CHERNOVA, Tatiana",Women,RUS,Russia,W,Bronze
Beijing,2008,Athletics,Athletics,20km walk,"BORCHIN, Valeriy",Men,RUS,Russia,M,Gold
Beijing,2008,Athletics,Athletics,3000m steeplechase,"GALKINA-SAMITOVA, Gulnara",Women,RUS,Russia,W,Gold
Beijing,2008,Athletics,Athletics,4x400m relay,"DYLDIN, Maksim",Men,RUS,Russia,M,Bronze
Beijing,2008,Athletics,Athletics,4x400m relay,"FIROVA, Tatiana",Women,RUS,Russia,W,Silver
Beijing,2008,Athletics,Athletics,4x400m relay,"GUSHCHINA, Yulia",Women,RUS,Russia,W,Silver
Beijing,2008,Athletics,Athletics,4x400m relay,"LITVINOVA, Liudmila",Women,RUS,Russia,W,Silver
Beijing,2008,Athletics,Athletics,javelin throw,"ABAKUMOVA, Maria",Women,RUS,Russia,W,Silver
Beijing,2008,Athletics,Athletics,pole vault,"LUKYANENKO, Evgeny",Men,RUS,Russia,M,Silver
Beijing,2008,Athletics,Athletics,high jump,"SILNOV, Andrey",Men,RUS,Russia,M,Gold
Beijing,2008,Athletics,Athletics,20km race walk,"KANISKINA, Olga",Women,RUS,Russia,W,Gold
Beijing,2008,Athletics,Athletics,3000m steeplechase,"VOLKOVA, Ekaterina",Women,RUS,Russia,W,Bronze
Beijing,2008,Athletics,Athletics,50km walk,"NIZHEGORODOV, Denis",Men,RUS,Russia,M,Bronze
Beijing,2008,Athletics,Athletics,4x400m relay,"KOKORIN, Anton",Men,RUS,Russia,M,Bronze
Beijing,2008,Athletics,Athletics,4x100m relay,"CHERMOSHANSKAYA, Yuliya",Women,RUS,Russia,W,Gold
Beijing,2008,Athletics,Athletics,4x100m relay,"FEDORIVA, Aleksandra",Women,RUS,Russia,W,Gold
Beijing,2008,Athletics,Athletics,pole vault,"ISINBAEVA, Elena",Women,RUS,Russia,W,Gold
Beijing,2008,Athletics,Athletics,pole vault,"FEOFANOVA, Svetlana",Women,RUS,Russia,W,Bronze
Beijing,2008,Athletics,Athletics,high jump,"CHICHEROVA, Anna",Women,RUS,Russia,W,Bronze
Beijing,2008,Athletics,Athletics,4x400m relay,"FROLOV, Vladislav",Men,RUS,Russia,M,Bronze
Beijing,2008,Athletics,Athletics,4x100m relay,"GUSHCHINA, Yulia",Women,RUS,Russia,W,Gold
Beijing,2008,Basketball,Basketball,basketball,"LISINA, Ekaterina",Women,RUS,Russia,W,Bronze
Beijing,2008,Basketball,Basketball,basketball,"KARPUNINA, Marina",Women,RUS,Russia,W,Bronze
Beijing,2008,Basketball,Basketball,basketball,"OSIPOVA, Irina",Women,RUS,Russia,W,Bronze
Beijing,2008,Basketball,Basketball,basketball,"HAMMON, Rebekka Linn",Women,RUS,Russia,W,Bronze
Beijing,2008,Basketball,Basketball,basketball,"ABROSIMOVA, Svetlana",Women,RUS,Russia,W,Bronze
Beijing,2008,Basketball,Basketball,basketball,"KUZINA, Marina",Women,RUS,Russia,W,Bronze
Beijing,2008,Basketball,Basketball,basketball,"STEPANOVA, Maria",Women,RUS,Russia,W,Bronze
Beijing,2008,Basketball,Basketball,basketball,"VODOPYANOVA, Natalia",Women,RUS,Russia,W,Bronze
Beijing,2008,Basketball,Basketball,basketball,"SHCHEGOLEVA, Tatiana",Women,RUS,Russia,W,Bronze
Beijing,2008,Basketball,Basketball,basketball,"SOKOLOVSKAYA, Irina",Women,RUS,Russia,W,Bronze
Beijing,2008,Basketball,Basketball,basketball,"KORSTIN, Ilona",Women,RUS,Russia,W,Bronze
Beijing,2008,Basketball,Basketball,basketball,"RAKHMATULINA, Oxana",Women,RUS,Russia,W,Bronze
Beijing,2008,Boxing,Boxing,57 - 60kg (lightweight),"TISHCHENKO, Alexey",Men,RUS,Russia,M,Gold
Beijing,2008,Boxing,Boxing,81 - 91kg (heavyweight),"CHAKHKIEV, Rakhim",Men,RUS,Russia,M,Gold
Beijing,2008,Boxing,Boxing,48 - 51kg (flyweight),"BALAKSHIN, Georgy",Men,RUS,Russia,M,Bronze
Beijing,2008,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"ULEGIN, Sergey",Men,RUS,Russia,M,Silver
Beijing,2008,Canoe / Kayak,Canoe / Kayak F,C-1 500m (canoe single),"OPALEV, Maxim",Men,RUS,Russia,M,Gold
Beijing,2008,Canoe / Kayak,Canoe / Kayak F,C-2 500m (canoe double),"KOSTOGLOD, Alexander",Men,RUS,Russia,M,Silver
